airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
Indigo,6E-549,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,5,5955
Indigo,6E-6722,Delhi,Night,zero,Night,Mumbai,Economy,2.25,5,5955
Indigo,6E-6278,Delhi,Morning,zero,Morning,Mumbai,Economy,2.33,5,5955
Indigo,6E-5328,Delhi,Morning,zero,Morning,Mumbai,Economy,2.5,5,5955
Air_India,AI-868,Delhi,Evening,zero,Evening,Mumbai,Economy,2,5,5955
Air_India,AI-887,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.08,5,5955
Air_India,AI-665,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,5,5955
Air_India,AI-805,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,5,5955
Air_India,AI-678,Delhi,Morning,zero,Morning,Mumbai,Economy,2.25,5,5955
Air_India,AI-624,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,5,5955
AirAsia,I5-721,Delhi,Night,one,Early_Morning,Mumbai,Economy,10.5,5,5949
AirAsia,I5-773,Delhi,Evening,one,Early_Morning,Mumbai,Economy,11.67,5,5949
Air_India,AI-441,Delhi,Evening,one,Night,Mumbai,Economy,3.75,5,5955
SpiceJet,SG-2976,Delhi,Evening,one,Night,Mumbai,Economy,4.5,5,5955
SpiceJet,SG-2976,Delhi,Evening,one,Morning,Mumbai,Economy,15.25,5,5955
SpiceJet,SG-8339,Delhi,Morning,one,Afternoon,Mumbai,Economy,24.67,5,5955
SpiceJet,SG-2277,Delhi,Afternoon,one,Evening,Mumbai,Economy,25.75,5,5955
AirAsia,I5-764,Delhi,Early_Morning,zero,Early_Morning,Mumbai,Economy,2.17,5,6139
SpiceJet,SG-8483,Delhi,Evening,one,Early_Morning,Mumbai,Economy,13.25,5,6270
Indigo,6.00E-181,Delhi,Early_Morning,one,Morning,Mumbai,Economy,4.83,5,6443
Indigo,6E-5018,Delhi,Afternoon,one,Night,Mumbai,Economy,10.33,5,6443
Indigo,6.00E-282,Delhi,Morning,two_or_more,Evening,Mumbai,Economy,9.67,5,6953
Indigo,6.00E-184,Delhi,Morning,one,Afternoon,Mumbai,Economy,4.17,5,7163
Indigo,6E-2168,Delhi,Evening,one,Night,Mumbai,Economy,4.42,5,7420
Indigo,6E-2193,Delhi,Afternoon,one,Night,Mumbai,Economy,8.33,5,7420
Air_India,AI-481,Delhi,Morning,one,Night,Mumbai,Economy,14.75,5,7468
Air_India,AI-435,Delhi,Early_Morning,one,Night,Mumbai,Economy,17.5,5,7468
Indigo,6E-2193,Delhi,Afternoon,one,Evening,Mumbai,Economy,3.83,5,8396
Indigo,6E-2022,Delhi,Early_Morning,one,Evening,Mumbai,Economy,10.25,5,8396
Air_India,AI-9643,Delhi,Evening,one,Afternoon,Mumbai,Economy,20.83,5,8790
Air_India,AI-469,Delhi,Early_Morning,one,Night,Mumbai,Economy,17.17,5,9000
Air_India,AI-531,Delhi,Evening,one,Night,Mumbai,Economy,24.75,5,9315
Air_India,AI-9843,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,9.75,5,9368
Indigo,6E-2102,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,5.08,5,9373
Indigo,6.00E-152,Delhi,Morning,one,Evening,Mumbai,Economy,7.67,5,9373
Air_India,AI-469,Delhi,Early_Morning,one,Evening,Mumbai,Economy,10.5,5,9590
Indigo,6E-2154,Delhi,Morning,one,Afternoon,Mumbai,Economy,4.08,5,9998
SpiceJet,SG-3002,Delhi,Early_Morning,one,Morning,Mumbai,Economy,4.25,5,10260
Air_India,AI-9887,Delhi,Early_Morning,one,Night,Mumbai,Economy,15.17,5,10260
Air_India,AI-877,Delhi,Morning,one,Evening,Mumbai,Economy,6.42,5,10680
Air_India,AI-473,Delhi,Evening,one,Evening,Mumbai,Economy,22.75,5,10680
Air_India,AI-9939,Delhi,Early_Morning,one,Night,Mumbai,Economy,15.67,5,11573
Air_India,AI-403,Delhi,Afternoon,one,Evening,Mumbai,Economy,6.33,5,11773
Air_India,AI-479,Delhi,Night,one,Afternoon,Mumbai,Economy,17.75,5,11900
Air_India,AI-504,Delhi,Night,one,Morning,Mumbai,Economy,11.33,5,12150
Air_India,AI-506,Delhi,Morning,one,Night,Mumbai,Economy,11.58,5,12150
Air_India,AI-803,Delhi,Early_Morning,one,Night,Mumbai,Economy,14.92,5,12150
Air_India,AI-807,Delhi,Evening,one,Morning,Mumbai,Economy,15.25,5,12150
Air_India,AI-506,Delhi,Morning,one,Morning,Mumbai,Economy,23.08,5,12150
Air_India,AI-803,Delhi,Early_Morning,one,Morning,Mumbai,Economy,26.42,5,12150
Air_India,AI-767,Delhi,Afternoon,one,Night,Mumbai,Economy,7.92,5,12990
Air_India,AI-540,Delhi,Night,one,Morning,Mumbai,Economy,11.42,5,12990
Air_India,AI-401,Delhi,Early_Morning,one,Night,Mumbai,Economy,13.25,5,12990
AirAsia,I5-784,Delhi,Evening,one,Early_Morning,Mumbai,Economy,15.17,5,12990
Air_India,AI-537,Delhi,Evening,one,Morning,Mumbai,Economy,15.83,5,12990
Air_India,AI-451,Delhi,Afternoon,one,Evening,Mumbai,Economy,25.92,5,13200
Indigo,6E-7403,Delhi,Early_Morning,one,Evening,Mumbai,Economy,8.67,5,13279
Air_India,AI-762,Delhi,Night,one,Afternoon,Mumbai,Economy,16.17,5,13410
Air_India,AI-764,Delhi,Evening,one,Afternoon,Mumbai,Economy,19.5,5,13410
Air_India,AI-9911,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,25.25,5,13506
Air_India,AI-9645,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,24.83,5,14031
Air_India,AI-762,Delhi,Night,one,Night,Mumbai,Economy,23.83,5,14355
Air_India,AI-465,Delhi,Evening,one,Night,Mumbai,Economy,6.25,5,14670
Air_India,AI-512,Delhi,Afternoon,one,Night,Mumbai,Economy,8.58,5,14670
Air_India,AI-9915,Delhi,Evening,one,Afternoon,Mumbai,Economy,21.25,5,14985
Air_India,AI-429,Delhi,Morning,one,Afternoon,Mumbai,Economy,30.08,5,15405
Air_India,AI-406,Delhi,Morning,one,Afternoon,Mumbai,Economy,4.83,5,15615
Indigo,6E-2154,Delhi,Morning,one,Evening,Mumbai,Economy,8.33,5,15720
Air_India,AI-801,Delhi,Evening,one,Night,Mumbai,Economy,29.33,5,16245
Air_India,AI-411,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,8,5,17505
Air_India,AI-885,Delhi,Morning,one,Evening,Mumbai,Economy,5.67,5,19500
Air_India,AI-429,Delhi,Morning,one,Evening,Mumbai,Economy,8.42,5,21180
Air_India,AI-439,Delhi,Early_Morning,one,Evening,Mumbai,Economy,12.17,5,21180
Air_India,AI-885,Delhi,Morning,one,Night,Mumbai,Economy,11.5,5,21443
Air_India,AI-540,Delhi,Night,one,Evening,Mumbai,Economy,20.42,5,22755
Air_India,AI-537,Delhi,Evening,one,Evening,Mumbai,Economy,24.83,5,22755
Air_India,AI-885,Delhi,Morning,one,Night,Mumbai,Economy,10.92,5,24908
SpiceJet,SG-1091,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,6,5953
SpiceJet,SG-8709,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,6,5953
SpiceJet,SG-1089,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.25,6,5953
SpiceJet,SG-8803,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.25,6,5953
SpiceJet,SG-1061,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.33,6,5953
SpiceJet,SG-8157,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.33,6,5953
SpiceJet,SG-1063,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,6,5953
SpiceJet,SG-8169,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,6,5953
AirAsia,I5-764,Delhi,Early_Morning,zero,Early_Morning,Mumbai,Economy,2.17,6,5956
Indigo,6E-2054,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,6,5955
Indigo,6E-5001,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,6,5955
Indigo,6E-6202,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.17,6,5955
Indigo,6E-5041,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,6,5955
Indigo,6E-2137,Delhi,Night,zero,Late_Night,Mumbai,Economy,2.17,6,5955
Indigo,6E-6278,Delhi,Morning,zero,Morning,Mumbai,Economy,2.33,6,5955
Indigo,6.00E-218,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.33,6,5955
Indigo,6E-5328,Delhi,Morning,zero,Morning,Mumbai,Economy,2.5,6,5955
Air_India,AI-868,Delhi,Evening,zero,Evening,Mumbai,Economy,2,6,5955
Air_India,AI-887,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.08,6,5955
Air_India,AI-665,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,6,5955
Air_India,AI-805,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,6,5955
Air_India,AI-678,Delhi,Morning,zero,Morning,Mumbai,Economy,2.25,6,5955
Air_India,AI-624,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,6,5955
AirAsia,I5-721,Delhi,Night,one,Early_Morning,Mumbai,Economy,10.5,6,5949
AirAsia,I5-773,Delhi,Evening,one,Early_Morning,Mumbai,Economy,11.67,6,5949
AirAsia,I5-721,Delhi,Night,one,Morning,Mumbai,Economy,14,6,5949
Air_India,AI-636,Delhi,Afternoon,one,Evening,Mumbai,Economy,3.5,6,5955
Air_India,AI-441,Delhi,Evening,one,Night,Mumbai,Economy,3.75,6,5955
Indigo,6E-2097,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,7.58,6,5955
SpiceJet,SG-2976,Delhi,Evening,one,Night,Mumbai,Economy,4.5,6,6060
SpiceJet,SG-2277,Delhi,Afternoon,one,Evening,Mumbai,Economy,25.75,6,6060
Indigo,6E-6722,Delhi,Night,zero,Night,Mumbai,Economy,2.25,6,6165
SpiceJet,SG-8483,Delhi,Evening,one,Early_Morning,Mumbai,Economy,13.25,6,6270
Indigo,6E-2046,Delhi,Evening,zero,Evening,Mumbai,Economy,2.17,6,6585
Indigo,6E-549,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,6,6585
Indigo,6.00E-184,Delhi,Morning,one,Afternoon,Mumbai,Economy,4.17,6,6638
Indigo,6E-2092,Delhi,Evening,one,Night,Mumbai,Economy,5.33,6,6932
Indigo,6E-5018,Delhi,Afternoon,one,Night,Mumbai,Economy,10.33,6,6932
Indigo,6E-2168,Delhi,Evening,one,Night,Mumbai,Economy,4.42,6,7420
Indigo,6E-2102,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,5.08,6,7908
AirAsia,I5-784,Delhi,Evening,one,Early_Morning,Mumbai,Economy,15.17,6,8869
Indigo,6E-926,Delhi,Evening,one,Night,Mumbai,Economy,4.92,6,8885
Air_India,AI-9887,Delhi,Early_Morning,one,Night,Mumbai,Economy,15.17,6,9000
Air_India,AI-469,Delhi,Early_Morning,one,Night,Mumbai,Economy,17.17,6,9000
Air_India,AI-531,Delhi,Evening,one,Night,Mumbai,Economy,24.75,6,9000
Air_India,AI-9843,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,9.75,6,9368
Air_India,AI-499,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,26.83,6,9525
Indigo,6E-2373,Delhi,Afternoon,one,Evening,Mumbai,Economy,6,6,10003
Air_India,AI-9643,Delhi,Evening,one,Afternoon,Mumbai,Economy,20.83,6,10103
Air_India,AI-9939,Delhi,Early_Morning,one,Night,Mumbai,Economy,15.67,6,10313
Air_India,AI-877,Delhi,Morning,one,Evening,Mumbai,Economy,6.42,6,10680
Air_India,AI-473,Delhi,Evening,one,Evening,Mumbai,Economy,22.75,6,10680
Indigo,6E-2338,Delhi,Afternoon,one,Night,Mumbai,Economy,8,6,10838
Air_India,AI-415,Delhi,Evening,one,Evening,Mumbai,Economy,25.08,6,10921
SpiceJet,SG-2976,Delhi,Evening,one,Morning,Mumbai,Economy,15.25,6,11281
Air_India,AI-471,Delhi,Afternoon,one,Evening,Mumbai,Economy,4.58,6,11520
Air_India,AI-811,Delhi,Evening,one,Afternoon,Mumbai,Economy,20.58,6,11730
Indigo,6.00E-152,Delhi,Morning,one,Evening,Mumbai,Economy,7.67,6,11814
Air_India,AI-453,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,10.08,6,11900
Air_India,AI-479,Delhi,Night,one,Afternoon,Mumbai,Economy,16.5,6,11900
Air_India,AI-451,Delhi,Afternoon,one,Evening,Mumbai,Economy,25.92,6,11940
Air_India,AI-502,Delhi,Afternoon,one,Night,Mumbai,Economy,7.58,6,12150
Air_India,AI-506,Delhi,Morning,one,Night,Mumbai,Economy,11.33,6,12150
Air_India,AI-504,Delhi,Night,one,Morning,Mumbai,Economy,11.33,6,12150
Air_India,AI-803,Delhi,Early_Morning,one,Night,Mumbai,Economy,14.92,6,12150
Air_India,AI-807,Delhi,Evening,one,Morning,Mumbai,Economy,15.25,6,12150
Air_India,AI-502,Delhi,Afternoon,one,Morning,Mumbai,Economy,19.08,6,12150
Air_India,AI-506,Delhi,Morning,one,Morning,Mumbai,Economy,22.83,6,12150
Air_India,AI-803,Delhi,Early_Morning,one,Morning,Mumbai,Economy,26.42,6,12150
Air_India,AI-9857,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,7.25,6,12298
SpiceJet,SG-3002,Delhi,Early_Morning,one,Morning,Mumbai,Economy,4.25,6,12360
Air_India,AI-9915,Delhi,Evening,one,Afternoon,Mumbai,Economy,21.25,6,12518
Indigo,6E-369,Delhi,Night,one,Morning,Mumbai,Economy,10.42,6,12833
Air_India,AI-540,Delhi,Night,one,Morning,Mumbai,Economy,11.42,6,12990
Air_India,AI-537,Delhi,Evening,one,Morning,Mumbai,Economy,15.83,6,12990
Air_India,AI-762,Delhi,Night,one,Afternoon,Mumbai,Economy,16.17,6,12990
Air_India,AI-764,Delhi,Evening,one,Afternoon,Mumbai,Economy,19.5,6,14250
Indigo,6.00E-181,Delhi,Early_Morning,one,Morning,Mumbai,Economy,4.83,6,14255
SpiceJet,SG-339,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,21.08,6,14328
Air_India,AI-762,Delhi,Night,one,Night,Mumbai,Economy,23.83,6,14355
Air_India,AI-465,Delhi,Evening,one,Night,Mumbai,Economy,6.25,6,14670
Air_India,AI-512,Delhi,Afternoon,one,Night,Mumbai,Economy,8.92,6,14670
Air_India,AI-406,Delhi,Morning,one,Afternoon,Mumbai,Economy,4.83,6,14775
Air_India,AI-401,Delhi,Early_Morning,one,Night,Mumbai,Economy,13.25,6,14775
Air_India,AI-839,Delhi,Night,one,Night,Mumbai,Economy,26.5,6,14880
Air_India,AI-429,Delhi,Morning,one,Afternoon,Mumbai,Economy,30.08,6,15405
Air_India,AI-764,Delhi,Evening,one,Night,Mumbai,Economy,27.17,6,15615
Indigo,6E-607,Delhi,Night,one,Morning,Mumbai,Economy,10.17,6,15720
Air_India,AI-885,Delhi,Morning,one,Night,Mumbai,Economy,11.5,6,17925
Air_India,AI-885,Delhi,Morning,one,Night,Mumbai,Economy,10.92,6,18765
Air_India,AI-885,Delhi,Morning,one,Evening,Mumbai,Economy,5.67,6,19500
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Mumbai,Economy,12.58,6,20445
Air_India,AI-540,Delhi,Night,one,Evening,Mumbai,Economy,20.42,6,21180
Air_India,AI-537,Delhi,Evening,one,Evening,Mumbai,Economy,24.83,6,21180
Air_India,AI-429,Delhi,Morning,one,Evening,Mumbai,Economy,7.25,6,22755
Air_India,AI-439,Delhi,Early_Morning,one,Evening,Mumbai,Economy,11,6,22755
SpiceJet,SG-8709,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,7,5953
SpiceJet,SG-1089,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.25,7,5953
SpiceJet,SG-8803,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.25,7,5953
SpiceJet,SG-1061,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.33,7,5953
SpiceJet,SG-8157,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.33,7,5953
SpiceJet,SG-1063,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,7,5953
SpiceJet,SG-8169,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,7,5953
Indigo,6E-2054,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,7,5955
Indigo,6E-5001,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,7,5955
Indigo,6E-5041,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,7,5955
Indigo,6E-2137,Delhi,Night,zero,Late_Night,Mumbai,Economy,2.17,7,5955
Indigo,6E-6722,Delhi,Night,zero,Night,Mumbai,Economy,2.25,7,5955
Indigo,6.00E-218,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.33,7,5955
Air_India,AI-868,Delhi,Evening,zero,Evening,Mumbai,Economy,2,7,5955
Air_India,AI-887,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.08,7,5955
Air_India,AI-665,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,7,5955
Air_India,AI-865,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.17,7,5955
Air_India,AI-805,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,7,5955
Air_India,AI-678,Delhi,Morning,zero,Morning,Mumbai,Economy,2.25,7,5955
Air_India,AI-624,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,7,5955
Air_India,AI-636,Delhi,Afternoon,one,Evening,Mumbai,Economy,3.5,7,5955
Air_India,AI-441,Delhi,Evening,one,Night,Mumbai,Economy,3.75,7,5955
SpiceJet,SG-2976,Delhi,Evening,one,Night,Mumbai,Economy,4.5,7,5955
Indigo,6E-2083,Delhi,Early_Morning,one,Morning,Mumbai,Economy,5.42,7,5955
Indigo,6E-5018,Delhi,Afternoon,one,Night,Mumbai,Economy,10.33,7,5955
SpiceJet,SG-2976,Delhi,Evening,one,Morning,Mumbai,Economy,15.25,7,5955
SpiceJet,SG-8483,Delhi,Evening,one,Early_Morning,Mumbai,Economy,13.25,7,6060
Indigo,6E-549,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,7,6165
Indigo,6E-5328,Delhi,Morning,zero,Morning,Mumbai,Economy,2.5,7,6165
AirAsia,I5-764,Delhi,Early_Morning,zero,Early_Morning,Mumbai,Economy,2.17,7,6349
Indigo,6E-6202,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.17,7,6585
Indigo,6E-2046,Delhi,Evening,zero,Evening,Mumbai,Economy,2.17,7,6585
Indigo,6E-2097,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,7.58,7,6638
Indigo,6E-2092,Delhi,Evening,one,Night,Mumbai,Economy,5.33,7,6932
Indigo,6.00E-282,Delhi,Morning,two_or_more,Evening,Mumbai,Economy,9.67,7,6953
Indigo,6E-6278,Delhi,Morning,zero,Morning,Mumbai,Economy,2.33,7,7110
Air_India,AI-481,Delhi,Morning,one,Night,Mumbai,Economy,14.75,7,7468
Air_India,AI-435,Delhi,Early_Morning,one,Night,Mumbai,Economy,17.5,7,7468
AirAsia,I5-773,Delhi,Evening,one,Early_Morning,Mumbai,Economy,11.67,7,8869
Air_India,AI-9887,Delhi,Early_Morning,one,Night,Mumbai,Economy,15.17,7,9000
Air_India,AI-469,Delhi,Early_Morning,one,Night,Mumbai,Economy,17.83,7,9000
Air_India,AI-9643,Delhi,Evening,one,Afternoon,Mumbai,Economy,20.83,7,9053
Indigo,6E-369,Delhi,Night,one,Morning,Mumbai,Economy,10.42,7,9263
Air_India,AI-531,Delhi,Evening,one,Night,Mumbai,Economy,24.75,7,9315
Indigo,6E-2168,Delhi,Evening,one,Night,Mumbai,Economy,4.42,7,9373
Indigo,6E-2373,Delhi,Afternoon,one,Evening,Mumbai,Economy,6,7,9373
Air_India,AI-469,Delhi,Early_Morning,one,Evening,Mumbai,Economy,11.17,7,9590
Indigo,6E-926,Delhi,Evening,one,Night,Mumbai,Economy,4.92,7,9861
Air_India,AI-483,Delhi,Evening,one,Evening,Mumbai,Economy,23.92,7,9905
Indigo,6E-2154,Delhi,Morning,one,Afternoon,Mumbai,Economy,4.08,7,9998
Indigo,6E-2154,Delhi,Morning,one,Evening,Mumbai,Economy,8.33,7,9998
Indigo,6E-2193,Delhi,Afternoon,one,Evening,Mumbai,Economy,3.83,7,10349
Indigo,6E-2193,Delhi,Afternoon,one,Night,Mumbai,Economy,8.33,7,10349
Indigo,6E-607,Delhi,Night,one,Morning,Mumbai,Economy,10.17,7,10349
Air_India,AI-9843,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,9.75,7,10523
Air_India,AI-471,Delhi,Afternoon,one,Evening,Mumbai,Economy,4.58,7,10680
Air_India,AI-877,Delhi,Morning,one,Evening,Mumbai,Economy,6.42,7,10680
Air_India,AI-473,Delhi,Evening,one,Evening,Mumbai,Economy,22.75,7,10680
Air_India,AI-415,Delhi,Evening,one,Evening,Mumbai,Economy,25.08,7,10921
Air_India,AI-811,Delhi,Evening,one,Afternoon,Mumbai,Economy,20.58,7,11310
Air_India,AI-485,Delhi,Early_Morning,one,Evening,Mumbai,Economy,10.92,7,11520
Air_India,AI-451,Delhi,Afternoon,one,Evening,Mumbai,Economy,25.92,7,11520
Indigo,6.00E-181,Delhi,Early_Morning,one,Morning,Mumbai,Economy,4.83,7,11573
Air_India,AI-411,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,8,7,11730
Air_India,AI-453,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,8.83,7,11900
SpiceJet,SG-2277,Delhi,Afternoon,one,Evening,Mumbai,Economy,25.75,7,12010
Indigo,6.00E-184,Delhi,Morning,one,Afternoon,Mumbai,Economy,4.17,7,12098
Air_India,AI-807,Delhi,Evening,one,Morning,Mumbai,Economy,15.25,7,12150
Air_India,AI-502,Delhi,Afternoon,one,Morning,Mumbai,Economy,19.08,7,12150
Air_India,AI-506,Delhi,Morning,one,Morning,Mumbai,Economy,22.83,7,12150
Air_India,AI-803,Delhi,Early_Morning,one,Morning,Mumbai,Economy,26.42,7,12150
Air_India,AI-479,Delhi,Night,one,Afternoon,Mumbai,Economy,16.5,7,12215
Air_India,AI-839,Delhi,Night,one,Night,Mumbai,Economy,26.5,7,12360
Indigo,6E-2102,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,5.08,7,12791
Air_India,AI-401,Delhi,Early_Morning,one,Evening,Mumbai,Economy,11,7,12990
Air_India,AI-762,Delhi,Night,one,Afternoon,Mumbai,Economy,16.17,7,12990
Air_India,AI-764,Delhi,Evening,one,Afternoon,Mumbai,Economy,19.5,7,12990
Air_India,AI-540,Delhi,Night,one,Evening,Mumbai,Economy,20.42,7,12990
Air_India,AI-537,Delhi,Evening,one,Evening,Mumbai,Economy,24.83,7,12990
Indigo,6E-7403,Delhi,Early_Morning,one,Evening,Mumbai,Economy,8.67,7,13279
Air_India,AI-762,Delhi,Night,one,Night,Mumbai,Economy,23.83,7,13830
Air_India,AI-764,Delhi,Evening,one,Night,Mumbai,Economy,27.17,7,13830
Air_India,AI-409,Delhi,Morning,one,Evening,Mumbai,Economy,7.25,7,14176
Indigo,6.00E-152,Delhi,Morning,one,Evening,Mumbai,Economy,7.67,7,14255
Air_India,AI-767,Delhi,Afternoon,one,Night,Mumbai,Economy,7.92,7,14355
Air_India,AI-401,Delhi,Early_Morning,one,Night,Mumbai,Economy,13.25,7,14355
Air_India,AI-465,Delhi,Evening,one,Night,Mumbai,Economy,6.25,7,14670
Air_India,AI-512,Delhi,Afternoon,one,Night,Mumbai,Economy,8.92,7,14670
AirAsia,I5-721,Delhi,Night,one,Early_Morning,Mumbai,Economy,10.5,7,14776
Air_India,AI-544,Delhi,Evening,one,Night,Mumbai,Economy,6.67,7,14880
Air_India,AI-560,Delhi,Morning,one,Night,Mumbai,Economy,15.75,7,14880
AirAsia,I5-784,Delhi,Evening,one,Early_Morning,Mumbai,Economy,15.17,7,15244
Air_India,AI-542,Delhi,Morning,one,Night,Mumbai,Economy,14.17,7,15300
Air_India,AI-429,Delhi,Morning,one,Afternoon,Mumbai,Economy,30.08,7,15405
SpiceJet,SG-3002,Delhi,Early_Morning,one,Morning,Mumbai,Economy,4.25,7,15720
Air_India,AI-406,Delhi,Morning,one,Afternoon,Mumbai,Economy,4.83,7,16665
Air_India,AI-885,Delhi,Morning,one,Evening,Mumbai,Economy,5.67,7,21075
Air_India,AI-429,Delhi,Morning,one,Evening,Mumbai,Economy,7.25,7,21180
Air_India,AI-439,Delhi,Early_Morning,one,Evening,Mumbai,Economy,11,7,21180
Air_India,AI-885,Delhi,Morning,one,Night,Mumbai,Economy,11.5,7,21443
SpiceJet,SG-1091,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,8,5953
SpiceJet,SG-8709,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,8,5953
SpiceJet,SG-1089,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.25,8,5953
SpiceJet,SG-8803,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.25,8,5953
SpiceJet,SG-1061,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.33,8,5953
SpiceJet,SG-8157,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.33,8,5953
SpiceJet,SG-1063,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,8,5953
SpiceJet,SG-8169,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,8,5953
Indigo,6E-2054,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,8,5955
Indigo,6E-5001,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,8,5955
Indigo,6E-2137,Delhi,Night,zero,Late_Night,Mumbai,Economy,2.17,8,5955
Indigo,6.00E-218,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.33,8,5955
Indigo,6E-5328,Delhi,Morning,zero,Morning,Mumbai,Economy,2.5,8,5955
AirAsia,I5-764,Delhi,Early_Morning,zero,Early_Morning,Mumbai,Economy,2.17,8,5956
Air_India,AI-868,Delhi,Evening,zero,Evening,Mumbai,Economy,2,8,5955
Air_India,AI-887,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.08,8,5955
Air_India,AI-665,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,8,5955
Air_India,AI-865,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.17,8,5955
Air_India,AI-805,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,8,5955
Air_India,AI-678,Delhi,Morning,zero,Morning,Mumbai,Economy,2.25,8,5955
Air_India,AI-624,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,8,5955
Air_India,AI-636,Delhi,Afternoon,one,Evening,Mumbai,Economy,3.5,8,5955
Air_India,AI-441,Delhi,Evening,one,Night,Mumbai,Economy,3.75,8,5955
SpiceJet,SG-2976,Delhi,Evening,one,Night,Mumbai,Economy,4.5,8,5955
Indigo,6E-2097,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,7.58,8,5955
Indigo,6E-5018,Delhi,Afternoon,one,Night,Mumbai,Economy,10.33,8,5955
SpiceJet,SG-8483,Delhi,Evening,one,Early_Morning,Mumbai,Economy,13.25,8,6060
Indigo,6E-2046,Delhi,Evening,zero,Evening,Mumbai,Economy,2.17,8,6165
Indigo,6E-5041,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,8,6165
